# imly220_bc96.fnu.dat converted arbitrarily to flambda
91 0
94 0
96 0
98 0
100 0
102 0
104 0
106 0
108 0
110 0
114 0
118 0
121 0
125 0
127 0
128 0
131 0
132 0
134 0
137 0
140 0
143 0
147 0
151 0
155 0
159 0
162 0
166 0
170 0
173 0
177 0
180 0
182 0
186 0
191 0
194 0
198 0
202 0
205 0
210 0
216 0
220 0
223 0
227 0
230 0
234 0
240 0
246 0
252 0
257 0
260 0
264 0
269 0
274 0
279 0
284 0
290 0
296 0
301 0
308 0
318 0
328 0
338 0
348 0
357 0
366 0
375 0
385 0
395 0
405 0
414 0
422 0
430 0
441 0
451 0
460 0
470 0
480 0
490 0
500 0
506 0
512 0
520 0
530 0
540 0
550 0
560 0
570 0
580 0
590 0
600 0
610 0
620 0
630 0
640 0
650 0
658 0
665 0
675 0
685 0
695 0
705 0
716 0
726 0
735 0
745 0
755 0
765 0
775 0
785 0
795 0
805 0
815 0
825 0
835 0
845 0
855 0
865 0
875 0
885 0
895 0
905 0
915 0
925 0
935 0
945 2.0369e-07
955 2.6326e-07
965 4.81194e-07
975 6.42735e-08
985 3.95372e-07
995 3.81607e-07
1005 4.6088e-07
1015 4.67277e-07
1025 1.00321e-07
1035 3.64909e-07
1045 5.40372e-07
1055 5.19216e-07
1065 4.45502e-07
1075 4.76452e-07
1085 4.2116e-07
1095 4.8014e-07
1105 4.58058e-07
1115 4.41433e-07
1125 3.93007e-07
1135 4.54889e-07
1145 4.30427e-07
1155 4.25329e-07
1165 4.16291e-07
1175 2.86682e-07
1185 3.82346e-07
1195 3.10499e-07
1205 2.19004e-07
1215 2.18124e-08
1225 1.68197e-07
1235 3.429e-07
1245 3.75155e-07
1255 3.7028e-07
1265 3.52638e-07
1275 3.98739e-07
1285 4.04912e-07
1295 3.50263e-07
1305 3.47441e-07
1315 3.93413e-07
1325 3.76276e-07
1335 3.47992e-07
1345 3.79044e-07
1355 3.64483e-07
1365 3.36728e-07
1375 3.3682e-07
1385 3.32703e-07
1395 2.55803e-07
1405 2.43969e-07
1415 3.06709e-07
1425 2.99612e-07
1435 3.06475e-07
1442 3.10768e-07
1447 3.11729e-07
1455 3.00138e-07
1465 2.83288e-07
1475 2.83045e-07
1485 2.8505e-07
1495 2.82055e-07
1505 2.7024e-07
1512 2.49197e-07
1517 2.57638e-07
1525 2.51029e-07
1535 2.17212e-07
1545 1.97736e-07
1555 1.95614e-07
1565 2.17007e-07
1575 2.30305e-07
1585 2.35528e-07
1595 2.36201e-07
1605 2.27793e-07
1615 2.24329e-07
1625 2.17676e-07
1635 2.26543e-07
1645 2.26421e-07
1655 2.17267e-07
1665 2.25379e-07
1672 2.04644e-07
1677 2.30876e-07
1685 2.31084e-07
1695 2.19072e-07
1705 2.12176e-07
1715 2.00801e-07
1725 1.9737e-07
1735 2.06928e-07
1745 2.02297e-07
1755 2.07304e-07
1765 1.96519e-07
1775 1.94342e-07
1785 1.9691e-07
1795 2.01488e-07
1805 2.00275e-07
1815 1.86721e-07
1825 1.88313e-07
1835 1.83029e-07
1845 1.7118e-07
1855 1.70589e-07
1865 1.72559e-07
1875 1.79399e-07
1885 1.66862e-07
1895 1.60929e-07
1905 1.67951e-07
1915 1.61348e-07
1925 1.55493e-07
1935 1.61128e-07
1945 1.64128e-07
1955 1.52275e-07
1967 1.62571e-07
1976 1.65191e-07
1984 1.57612e-07
1995 1.52989e-07
2005 1.56417e-07
2015 1.52085e-07
2025 1.55806e-07
2035 1.47299e-07
2045 1.49593e-07
2055 1.33814e-07
2065 1.41432e-07
2074 1.51413e-07
2078 1.42656e-07
2085 1.46346e-07
2095 1.39302e-07
2105 1.39742e-07
2115 1.4057e-07
2125 1.40601e-07
2135 1.34351e-07
2145 1.33492e-07
2155 1.36713e-07
2165 1.32488e-07
2175 1.31653e-07
2185 1.28167e-07
2195 1.31776e-07
2205 1.28774e-07
2215 1.23782e-07
2225 1.20672e-07
2235 1.23818e-07
2245 1.20099e-07
2255 1.16066e-07
2265 1.175e-07
2275 1.18208e-07
2285 1.18459e-07
2295 1.12018e-07
2305 1.12196e-07
2315 1.0856e-07
2325 9.32362e-08
2335 1.03096e-07
2345 1.01218e-07
2355 1.03966e-07
2365 9.90663e-08
2375 9.92266e-08
2385 9.41946e-08
2395 9.74019e-08
2405 9.44671e-08
2415 9.49209e-08
2425 9.69285e-08
2435 9.36041e-08
2445 9.5918e-08
2455 9.42422e-08
2465 9.32487e-08
2475 9.07499e-08
2485 9.1187e-08
2495 7.95178e-08
2505 9.09478e-08
2513 8.4875e-08
2518 8.74403e-08
2525 8.51524e-08
2535 8.49955e-08
2545 8.32018e-08
2555 8.53397e-08
2565 8.40221e-08
2575 8.59346e-08
2585 8.48669e-08
2595 8.35756e-08
2605 8.16973e-08
2615 8.0401e-08
2625 8.15746e-08
2635 8.172e-08
2645 8.41907e-08
2655 8.3813e-08
2665 7.94399e-08
2675 8.0566e-08
2685 7.9967e-08
2695 7.74608e-08
2705 7.78048e-08
2715 7.56455e-08
2725 7.53876e-08
2735 7.64416e-08
2745 7.13203e-08
2755 7.12909e-08
2765 7.19011e-08
2775 7.33317e-08
2785 7.13491e-08
2795 6.35559e-08
2805 6.58361e-08
2815 7.12499e-08
2825 7.16861e-08
2835 6.91905e-08
2845 6.82479e-08
2855 6.72185e-08
2865 6.89796e-08
2875 6.79319e-08
2885 6.77622e-08
2895 6.65909e-08
2910 6.8268e-08
2930 6.63724e-08
2950 6.49469e-08
2970 6.44719e-08
2990 6.35787e-08
3010 6.29905e-08
3030 6.21726e-08
3050 6.13061e-08
3070 6.04993e-08
3090 5.98234e-08
3110 5.88497e-08
3130 5.77734e-08
3150 5.73646e-08
3170 5.63942e-08
3190 5.44806e-08
3210 5.45026e-08
3230 5.31875e-08
3250 5.33586e-08
3270 5.30352e-08
3290 5.24016e-08
3310 5.18159e-08
3330 5.08797e-08
3350 4.9873e-08
3370 4.87809e-08
3390 4.83114e-08
3410 4.79528e-08
3430 4.72507e-08
3450 4.67213e-08
3470 4.61593e-08
3490 4.58206e-08
3510 4.56571e-08
3530 4.48122e-08
3550 4.4753e-08
3570 4.30917e-08
3590 4.24345e-08
3610 4.24337e-08
3630 4.22178e-08
3640 4.20315e-08
3650 4.26497e-08
3670 4.17109e-08
3690 3.95341e-08
3710 4.16155e-08
3730 4.07751e-08
3750 4.6272e-08
3770 4.74217e-08
3790 5.22065e-08
3810 5.65028e-08
3830 4.73791e-08
3850 5.79862e-08
3870 6.10473e-08
3890 4.50367e-08
3910 6.11129e-08
3930 5.47948e-08
3950 5.83112e-08
3970 4.04292e-08
3990 5.9026e-08
4010 6.2313e-08
4030 6.13513e-08
4050 6.09663e-08
4070 5.85576e-08
4090 5.27555e-08
4110 4.48079e-08
4130 5.6077e-08
4150 5.72739e-08
4170 5.68524e-08
4190 5.6328e-08
4210 5.59972e-08
4230 5.49324e-08
4250 5.46713e-08
4270 5.29537e-08
4290 5.24503e-08
4310 4.95206e-08
4330 4.48133e-08
4350 4.05126e-08
4370 5.08512e-08
4390 5.00724e-08
4410 5.02003e-08
4430 5.01098e-08
4450 5.01098e-08
4470 4.96875e-08
4490 4.95285e-08
4510 5.08847e-08
4530 4.86577e-08
4550 4.82309e-08
4570 4.927e-08
4590 4.77974e-08
4610 4.79953e-08
4630 4.67418e-08
4650 4.66644e-08
4670 4.67699e-08
4690 4.57808e-08
4710 4.44598e-08
4730 4.53227e-08
4750 4.54294e-08
4770 4.50492e-08
4790 4.44559e-08
4810 4.36115e-08
4830 4.30367e-08
4850 3.77298e-08
4870 3.28331e-08
4890 4.0996e-08
4910 4.15628e-08
4930 4.07819e-08
4950 4.15468e-08
4970 4.10511e-08
4990 3.95942e-08
5010 3.81313e-08
5030 3.89472e-08
5050 3.83727e-08
5070 3.90198e-08
5090 3.78646e-08
5110 3.78713e-08
5130 3.69496e-08
5150 3.61806e-08
5170 3.52016e-08
5190 3.53132e-08
5210 3.55989e-08
5230 3.59121e-08
5250 3.62449e-08
5270 3.42492e-08
5290 3.58775e-08
5310 3.62107e-08
5330 3.43062e-08
5350 3.53917e-08
5370 3.50939e-08
5390 3.43865e-08
5410 3.3856e-08
5430 3.38784e-08
5450 3.42395e-08
5470 3.34883e-08
5490 3.32116e-08
5510 3.2938e-08
5530 3.31253e-08
5550 3.31467e-08
5570 3.2619e-08
5590 3.2098e-08
5610 3.24414e-08
5630 3.19905e-08
5650 3.18897e-08
5670 3.12919e-08
5690 3.15974e-08
5710 3.0855e-08
5730 3.18583e-08
5750 3.09414e-08
5770 3.10276e-08
5790 3.02171e-08
5810 3.06907e-08
5830 3.09807e-08
5850 3.03017e-08
5870 2.99505e-08
5890 2.81678e-08
5910 2.94892e-08
5930 2.94328e-08
5950 2.9207e-08
5970 2.93483e-08
5990 2.87903e-08
6010 2.84329e-08
6030 2.87122e-08
6050 2.87685e-08
6070 2.86064e-08
6090 2.78256e-08
6110 2.77241e-08
6130 2.67718e-08
6150 2.68359e-08
6170 2.62682e-08
6190 2.69077e-08
6210 2.6631e-08
6230 2.59965e-08
6250 2.52723e-08
6270 2.59202e-08
6290 2.6059e-08
6310 2.54671e-08
6330 2.5556e-08
6350 2.52713e-08
6370 2.50882e-08
6390 2.52987e-08
6410 2.48977e-08
6430 2.48882e-08
6450 2.4662e-08
6470 2.45814e-08
6490 2.40265e-08
6510 2.43275e-08
6530 2.39676e-08
6550 2.25628e-08
6570 2.01807e-08
6590 2.32338e-08
6610 2.36427e-08
6630 2.35003e-08
6650 2.34044e-08
6670 2.29495e-08
6690 2.31253e-08
6710 2.25213e-08
6730 2.28071e-08
6750 2.24527e-08
6770 2.24511e-08
6790 2.21455e-08
6810 2.21235e-08
6830 2.21441e-08
6850 2.16953e-08
6870 2.18235e-08
6890 2.19287e-08
6910 2.176e-08
6930 2.14889e-08
6950 2.13032e-08
6970 2.13664e-08
6990 2.12034e-08
7010 2.0818e-08
7030 2.10033e-08
7050 2.1005e-08
7070 2.05262e-08
7090 2.01321e-08
7110 1.96688e-08
7130 1.93914e-08
7150 1.93516e-08
7170 1.93935e-08
7190 1.89918e-08
7210 1.92367e-08
7230 1.93408e-08
7250 1.93484e-08
7270 1.9261e-08
7290 1.89108e-08
7310 1.91631e-08
7330 1.91331e-08
7350 1.91587e-08
7370 1.94415e-08
7390 1.90617e-08
7410 1.89954e-08
7430 1.91831e-08
7450 1.91523e-08
7470 1.92291e-08
7490 1.91265e-08
7510 1.92198e-08
7530 1.94e-08
7550 1.94202e-08
7570 1.92828e-08
7590 1.8921e-08
7610 1.86317e-08
7630 1.83452e-08
7650 1.80443e-08
7670 1.74404e-08
7690 1.7688e-08
7710 1.73945e-08
7730 1.73381e-08
7750 1.71988e-08
7770 1.72263e-08
7790 1.73522e-08
7810 1.7247e-08
7830 1.70775e-08
7850 1.68283e-08
7870 1.69204e-08
7890 1.65617e-08
7910 1.62223e-08
7930 1.6236e-08
7950 1.60278e-08
7970 1.64198e-08
7990 1.63064e-08
8010 1.63965e-08
8030 1.63769e-08
8050 1.62957e-08
8070 1.63532e-08
8090 1.61196e-08
8110 1.61163e-08
8130 1.64304e-08
8150 1.65004e-08
8170 1.65696e-08
8190 1.62353e-08
8210 1.58744e-08
8230 1.58859e-08
8250 1.58678e-08
8270 1.59519e-08
8290 1.57441e-08
8310 1.5234e-08
8330 1.51609e-08
8350 1.51027e-08
8370 1.51448e-08
8390 1.47602e-08
8410 1.50577e-08
8430 1.45782e-08
8450 1.43272e-08
8470 1.42039e-08
8490 1.42897e-08
8510 1.347e-08
8530 1.41285e-08
8550 1.21186e-08
8570 1.47185e-08
8590 1.41757e-08
8610 1.42179e-08
8630 1.49442e-08
8650 1.45411e-08
8670 1.22285e-08
8690 1.44737e-08
8710 1.50532e-08
8730 1.49187e-08
8750 1.39102e-08
8770 1.4822e-08
8790 1.52335e-08
8810 1.50098e-08
8830 1.49932e-08
8850 1.45041e-08
8870 1.34347e-08
8890 1.43992e-08
8910 1.47125e-08
8930 1.44586e-08
8950 1.44939e-08
8970 1.44542e-08
8990 1.42786e-08
9010 1.31683e-08
9030 1.38949e-08
9050 1.4737e-08
9070 1.47207e-08
9090 1.44503e-08
9110 1.46279e-08
9130 1.48518e-08
9150 1.47272e-08
9170 1.46393e-08
9190 1.46703e-08
9210 1.39819e-08
9230 1.29823e-08
9250 1.35807e-08
9270 1.38946e-08
9290 1.38927e-08
9310 1.396e-08
9330 1.39462e-08
9350 1.3898e-08
9370 1.36793e-08
9390 1.38139e-08
9410 1.34842e-08
9430 1.38207e-08
9450 1.36054e-08
9470 1.38157e-08
9490 1.37908e-08
9510 1.34785e-08
9530 1.32679e-08
9550 1.24339e-08
9570 1.31681e-08
9590 1.35699e-08
9610 1.34269e-08
9630 1.34251e-08
9650 1.32943e-08
9670 1.32394e-08
9690 1.33871e-08
9710 1.3226e-08
9730 1.31083e-08
9750 1.3023e-08
9770 1.30431e-08
9790 1.28855e-08
9810 1.31136e-08
9830 1.29775e-08
9850 1.30176e-08
9870 1.29136e-08
9890 1.28716e-08
9910 1.28095e-08
9930 1.28391e-08
9950 1.2828e-08
9970 1.28168e-08
9990 1.27254e-08
10020 1.24501e-08
10080 1.21449e-08
10120 1.25178e-08
10180 1.2361e-08
10220 1.23889e-08
10280 1.23393e-08
10320 1.21687e-08
10380 1.20377e-08
10420 1.20468e-08
10480 1.18546e-08
10520 1.17918e-08
10580 1.15869e-08
10620 1.15087e-08
10680 1.12921e-08
10720 1.13298e-08
10780 1.1204e-08
10820 1.10444e-08
10880 1.0923e-08
10920 1.05999e-08
10980 1.06171e-08
11020 1.06884e-08
11080 1.05648e-08
11120 1.05213e-08
11180 1.04086e-08
11220 1.03981e-08
11280 1.0217e-08
11320 1.01996e-08
11380 1.01232e-08
11420 1.00294e-08
11480 1.00994e-08
11520 1.00595e-08
11580 9.91078e-09
11620 9.78342e-09
11680 9.73447e-09
11720 9.7919e-09
11780 9.58431e-09
11820 9.51956e-09
11880 9.35279e-09
11920 9.48719e-09
11980 9.18336e-09
12020 9.32999e-09
12080 9.20327e-09
12120 9.19708e-09
12180 9.18758e-09
12220 9.12753e-09
12280 9.03856e-09
12320 8.98655e-09
12380 8.93228e-09
12420 8.8489e-09
12480 8.79613e-09
12520 8.72087e-09
12580 8.65684e-09
12620 8.62088e-09
12680 8.52083e-09
12720 8.51677e-09
12780 8.45536e-09
12820 8.04978e-09
12880 8.29443e-09
12920 8.23117e-09
12980 8.27989e-09
13020 8.18191e-09
13080 8.183e-09
13120 8.05185e-09
13180 7.99597e-09
13220 7.98771e-09
13280 7.84199e-09
13320 7.87386e-09
13380 7.76989e-09
13420 7.79027e-09
13480 7.70457e-09
13520 7.66999e-09
13580 7.52645e-09
13620 7.50926e-09
13680 7.51834e-09
13720 7.53831e-09
13780 7.50441e-09
13820 7.50815e-09
13880 7.41224e-09
13920 7.14778e-09
13980 7.10191e-09
14020 7.01566e-09
14080 7.04174e-09
14120 6.95676e-09
14180 6.98753e-09
14220 6.90377e-09
14280 6.80174e-09
14320 6.91497e-09
14380 6.92025e-09
14420 6.74726e-09
14480 6.85838e-09
14520 6.7827e-09
14570 6.8116e-09
14620 6.67152e-09
14680 6.63566e-09
14720 6.55811e-09
14780 6.57821e-09
14820 6.59283e-09
14880 6.53526e-09
14920 6.66198e-09
14980 6.57753e-09
15020 6.55141e-09
15080 6.49498e-09
15120 6.57876e-09
15180 6.57894e-09
15220 6.5703e-09
15280 6.58305e-09
15320 6.54446e-09
15380 6.54423e-09
15420 6.4935e-09
15480 6.49333e-09
15520 6.43084e-09
15580 6.14659e-09
15620 6.23401e-09
15680 6.18639e-09
15720 6.32086e-09
15780 5.91948e-09
15820 5.89757e-09
15880 5.8293e-09
15920 6.06045e-09
15980 5.90538e-09
16050 5.8501e-09
16150 5.90823e-09
16250 5.73728e-09
16350 5.92917e-09
16450 5.55797e-09
16550 5.79038e-09
16650 5.56953e-09
