# 53w091 spectrum (fig 5 from astro-ph/9702233 digitized by Sandra Savaglio)
# wavelen/A     f_lam (normalised)
# (rest frame wavelength/flux)
1912.61755485893  0.950542822677925  
1914.18495297806  0.950542822677925  
1914.18495297806  1.00603136308806  
1914.96865203762  1.00603136308806  
1914.96865203762  0.931845597104946  
1916.14420062696  0.931845597104946  
1916.14420062696  0.734016887816647  
1916.92789968652  0.734016887816647  
1916.92789968652  0.406393244873341  
1917.71159874608  0.406393244873341  
1917.71159874608  0.214776839565742  
1918.88714733542  0.214776839565742  
1918.88714733542  0.0169963811821472  
1919.67084639498  0.0169963811821472  
1919.67084639498  -0.125150784077201  
1920.84639498433  -0.125150784077201  
1920.84639498433  -0.254945717732207  
1921.63009404389  -0.254945717732207  
1921.63009404389  -0.285826296743064  
1922.41379310345  -0.285826296743064  
1922.41379310345  -0.205488540410133  
1923.98119122257  -0.205488540410133  
1923.98119122257  -0.193124246079614  
1924.37304075235  -0.193124246079614  
1924.37304075235  -0.156031363088058  
1925.94043887147  -0.156031363088058  
1925.94043887147  -0.0386308805790109  
1926.72413793103  -0.0386308805790109  
1926.72413793103  0.0726176115802171  
1927.11598746081  0.0726176115802171  
1927.11598746081  0.0726176115802171  
1928.68338557994  0.0726176115802171  
1928.68338557994  0.134439083232811  
1929.4670846395  0.134439083232811  
1929.4670846395  -0.0139083232810615  
1930.64263322884  -0.0139083232810615  
1930.64263322884  -0.23021712907117  
1931.4263322884  -0.23021712907117  
1931.4263322884  -0.51453558504222  
1932.21003134796  -0.51453558504222  
1932.21003134796  -0.489806996381182  
1933.3855799373  -0.489806996381182  
1933.3855799373  -0.248793727382388  
1934.16927899687  -0.248793727382388  
1934.16927899687  -0.0756936067551267  
1935.73667711599  -0.0756936067551267  
1935.73667711599  -0.131363088057901  
1936.12852664577  -0.131363088057901  
1936.12852664577  -0.162243667068758  
1936.91222570533  -0.162243667068758  
1936.91222570533  -0.0756936067551267  
1938.47962382445  -0.0756936067551267  
1938.47962382445  0.190048250904704  
1938.87147335423  0.190048250904704  
1938.87147335423  0.295114595898673  
1940.43887147335  0.295114595898673  
1940.43887147335  0.375452352231604  
1941.22257053292  0.375452352231604  
1941.22257053292  0.455790108564536  
1942.00626959248  0.455790108564536  
1942.00626959248  0.251869722557298  
1943.18181818182  0.251869722557298  
1943.18181818182  0.0108142340168878  
1943.96551724138  0.0108142340168878  
1943.96551724138  -0.0200844390832328  
1945.14106583072  -0.0200844390832328  
1945.14106583072  0.0479010856453558  
1945.92476489028  0.0479010856453558  
1945.92476489028  0.0849819059107358  
1946.70846394984  0.0849819059107358  
1946.70846394984  -0.0509891435464415  
1947.88401253918  -0.0509891435464415  
1947.88401253918  -0.0139083232810615  
1948.66771159875  -0.0139083232810615  
1948.66771159875  -0.0200844390832328  
1949.45141065831  -0.0200844390832328  
1949.45141065831  -0.149879372738239  
1950.62695924765  -0.149879372738239  
1950.62695924765  0.0540772014475271  
1951.41065830721  0.0540772014475271  
1951.41065830721  0.350723763570567  
1952.97805642633  0.350723763570567  
1952.97805642633  0.424909529553679  
1953.76175548589  0.424909529553679  
1953.76175548589  0.41875753920386  
1954.15360501567  0.41875753920386  
1954.15360501567  0.356936067551267  
1955.7210031348  0.356936067551267  
1955.7210031348  0.301326899879373  
1956.50470219436  0.301326899879373  
1956.50470219436  -0.00772617611580217  
1957.6802507837  -0.00772617611580217  
1957.6802507837  -0.118998793727382  
1958.46394984326  -0.118998793727382  
1958.46394984326  -0.0509891435464415  
1959.24764890282  -0.0509891435464415  
1959.24764890282  -0.106634499396864  
1960.42319749216  -0.106634499396864  
1960.42319749216  -0.427985524728589  
1961.20689655172  -0.427985524728589  
1961.20689655172  -0.483655006031363  
1962.77429467085  -0.483655006031363  
1962.77429467085  -0.483655006031363  
1963.16614420063  -0.483655006031363  
1963.16614420063  -0.310554885404101  
1963.94984326019  -0.310554885404101  
1963.94984326019  -0.0880579010856454  
1965.51724137931  -0.0880579010856454  
1965.51724137931  0.0911338962605549  
1965.90909090909  0.0911338962605549  
1965.90909090909  0.258021712907117  
1967.47648902821  0.258021712907117  
1967.47648902821  0.214776839565742  
1968.26018808777  0.214776839565742  
1968.26018808777  0.0849819059107358  
1968.65203761755  0.0849819059107358  
1968.65203761755  0.214776839565742  
1970.21943573668  0.214776839565742  
1970.21943573668  0.344571773220748  
1971.00313479624  0.344571773220748  
1971.00313479624  0.437273823884198  
1972.17868338558  0.437273823884198  
1972.17868338558  0.251869722557298  
1972.96238244514  0.251869722557298  
1972.96238244514  -0.0200844390832328  
1973.7460815047  -0.0200844390832328  
1973.7460815047  -0.0139083232810615  
1974.92163009404  -0.0139083232810615  
1974.92163009404  0.0293606755126659  
1975.7053291536  0.0293606755126659  
1975.7053291536  0.0355367913148371  
1977.27272727273  0.0355367913148371  
1977.27272727273  0.109710494571773  
1977.66457680251  0.109710494571773  
1977.66457680251  0.0046351025331725  
1978.44827586207  0.0046351025331725  
1978.44827586207  -0.118998793727382  
1980.01567398119  -0.118998793727382  
1980.01567398119  -0.0571712907117008  
1980.40752351097  -0.0571712907117008  
1980.40752351097  0.0849819059107358  
1981.97492163009  0.0849819059107358  
1981.97492163009  0.301326899879373  
1982.75862068966  0.301326899879373  
1982.75862068966  0.455790108564536  
1983.54231974922  0.455790108564536  
1983.54231974922  0.443425814234017  
1984.71786833856  0.443425814234017  
1984.71786833856  0.529975874547648  
1985.50156739812  0.529975874547648  
1985.50156739812  0.443425814234017  
1986.67711598746  0.443425814234017  
1986.67711598746  0.67189384800965  
1987.46081504702  0.67189384800965  
1987.46081504702  0.715319662243667  
1988.24451410658  0.715319662243667  
1988.24451410658  0.462002412545235  
1989.42006269592  0.462002412545235  
1989.42006269592  0.338359469240048  
1990.20376175549  0.338359469240048  
1990.20376175549  0.375452352231604  
1991.77115987461  0.375452352231604  
1991.77115987461  0.152955367913148  
1992.55485893417  0.152955367913148  
1992.55485893417  -0.094270205066345  
1992.94670846395  -0.094270205066345  
1992.94670846395  -0.0571712907117008  
1994.51410658307  -0.0571712907117008  
1994.51410658307  0.146803377563329  
1995.29780564263  0.146803377563329  
1995.29780564263  0.0973462002412545  
1996.47335423197  0.0973462002412545  
1996.47335423197  0.0911338962605549  
1997.25705329154  0.0911338962605549  
1997.25705329154  0.208564535585042  
1998.0407523511  0.208564535585042  
1998.0407523511  0.301326899879373  
1999.21630094044  0.301326899879373  
1999.21630094044  0.14059107358263  
2000  0.14059107358263  
2000  0.214776839565742  
2000.78369905956  0.214776839565742  
2000.78369905956  0.455790108564536  
2001.9592476489  0.455790108564536  
2001.9592476489  0.350723763570567  
2002.74294670846  0.350723763570567  
2002.74294670846  0.202412545235223  
2004.31034482759  0.202412545235223  
2004.31034482759  0.159167671893848  
2004.70219435737  0.159167671893848  
2004.70219435737  0.165319662243667  
2006.26959247649  0.165319662243667  
2006.26959247649  0.307478890229192  
2007.05329153605  0.307478890229192  
2007.05329153605  0.319843184559711  
2007.44514106583  0.319843184559711  
2007.44514106583  0.51145958986731  
2009.01253918495  0.51145958986731  
2009.01253918495  0.678528347406514  
2009.79623824451  0.678528347406514  
2009.79623824451  0.554704463208685  
2010.18808777429  0.554704463208685  
2010.18808777429  0.486731001206273  
2011.75548589342  0.486731001206273  
2011.75548589342  0.474366706875754  
2012.53918495298  0.474366706875754  
2012.53918495298  0.492882991556092  
2013.71473354232  0.492882991556092  
2013.71473354232  0.622436670687575  
2014.49843260188  0.622436670687575  
2014.49843260188  0.554704463208685  
2015.28213166144  0.554704463208685  
2015.28213166144  0.51145958986731  
2016.45768025078  0.51145958986731  
2016.45768025078  0.499095295536791  
2017.24137931034  0.499095295536791  
2017.24137931034  0.499095295536791  
2018.80877742947  0.499095295536791  
2018.80877742947  0.499095295536791  
2019.20062695925  0.499095295536791  
2019.20062695925  0.585585042219542  
2019.98432601881  0.585585042219542  
2019.98432601881  0.7708082026538  
2021.55172413793  0.7708082026538  
2021.55172413793  0.795536791314837  
2021.94357366771  0.795536791314837  
2021.94357366771  0.740048250904704  
2023.51097178683  0.740048250904704  
2023.51097178683  0.832931242460796  
2024.29467084639  0.832931242460796  
2024.29467084639  0.746079613992762  
2025.07836990596  0.746079613992762  
2025.07836990596  0.523823884197829  
2026.2539184953  0.523823884197829  
2026.2539184953  0.41875753920386  
2027.03761755486  0.41875753920386  
2027.03761755486  0.443425814234017  
2028.2131661442  0.443425814234017  
2028.2131661442  0.548492159227985  
2028.99686520376  0.548492159227985  
2028.99686520376  0.462002412545235  
2029.78056426332  0.462002412545235  
2029.78056426332  0.338359469240048  
2030.95611285266  0.338359469240048  
2030.95611285266  0.307478890229192  
2031.73981191223  0.307478890229192  
2031.73981191223  0.165319662243667  
2033.30721003135  0.165319662243667  
2033.30721003135  0.288962605548854  
2034.09090909091  0.288962605548854  
2034.09090909091  0.431061519903498  
2034.48275862069  0.431061519903498  
2034.48275862069  0.394028950542823  
2036.05015673981  0.394028950542823  
2036.05015673981  0.480518697225573  
2036.83385579937  0.480518697225573  
2036.83385579937  0.424909529553679  
2038.00940438871  0.424909529553679  
2038.00940438871  0.356936067551267  
2038.79310344828  0.356936067551267  
2038.79310344828  0.41254523522316  
2039.57680250784  0.41254523522316  
2039.57680250784  0.462002412545235  
2040.75235109718  0.462002412545235  
2040.75235109718  0.406393244873341  
2041.53605015674  0.406393244873341  
2041.53605015674  0.394028950542823  
2042.71159874608  0.394028950542823  
2042.71159874608  0.474366706875754  
2043.49529780564  0.474366706875754  
2043.49529780564  0.554704463208685  
2044.2789968652  0.554704463208685  
2044.2789968652  0.579433051869723  
2045.84639498433  0.579433051869723  
2045.84639498433  0.529975874547648  
2046.23824451411  0.529975874547648  
2046.23824451411  0.51145958986731  
2047.80564263323  0.51145958986731  
2047.80564263323  0.529975874547648  
2048.58934169279  0.529975874547648  
2048.58934169279  0.400180940892642  
2048.98119122257  0.400180940892642  
2048.98119122257  0.517611580217129  
2050.54858934169  0.517611580217129  
2050.54858934169  0.455790108564536  
2051.33228840125  0.455790108564536  
2051.33228840125  0.369300361881785  
2052.5078369906  0.369300361881785  
2052.5078369906  0.443425814234017  
2053.29153605016  0.443425814234017  
2053.29153605016  0.400180940892642  
2054.07523510972  0.400180940892642  
2054.07523510972  0.41875753920386  
2055.25078369906  0.41875753920386  
2055.25078369906  0.350723763570567  
2056.03448275862  0.350723763570567  
2056.03448275862  0.356936067551267  
2057.60188087774  0.356936067551267  
2057.60188087774  0.499095295536791  
2057.99373040752  0.499095295536791  
2057.99373040752  0.338359469240048  
2058.77742946708  0.338359469240048  
2058.77742946708  0.356936067551267  
2060.34482758621  0.356936067551267  
2060.34482758621  0.23329312424608  
2060.73667711599  0.23329312424608  
2060.73667711599  0.159167671893848  
2061.52037617555  0.159167671893848  
2061.52037617555  0.0664656212303981  
2063.08777429467  0.0664656212303981  
2063.08777429467  0.0293606755126659  
2063.87147335423  0.0293606755126659  
2063.87147335423  0.0788299155609168  
2065.04702194357  0.0788299155609168  
2065.04702194357  -0.168395657418577  
2065.83072100313  -0.168395657418577  
2065.83072100313  -0.217852834740651  
2067.00626959248  -0.217852834740651  
2067.00626959248  0.0479010856453558  
2067.78996865204  0.0479010856453558  
2067.78996865204  0.0973462002412545  
2068.5736677116  0.0973462002412545  
2068.5736677116  0.208564535585042  
2069.74921630094  0.208564535585042  
2069.74921630094  0.202412545235223  
2070.5329153605  0.202412545235223  
2070.5329153605  0.276598311218335  
2071.31661442006  0.276598311218335  
2071.31661442006  0.344571773220748  
2072.4921630094  0.344571773220748  
2072.4921630094  0.560856453558504  
2073.27586206897  0.560856453558504  
2073.27586206897  0.950542822677925  
2074.84326018809  0.950542822677925  
2074.84326018809  0.981302774427021  
2075.62695924765  0.981302774427021  
2075.62695924765  0.820265379975875  
2076.01880877743  0.820265379975875  
2076.01880877743  0.709288299155609  
2077.58620689655  0.709288299155609  
2077.58620689655  0.67189384800965  
2078.36990595611  0.67189384800965  
2078.36990595611  0.684559710494572  
2079.54545454545  0.684559710494572  
2079.54545454545  0.616405307599518  
2080.32915360502  0.616405307599518  
2080.32915360502  0.59794933655006  
2081.11285266458  0.59794933655006  
2081.11285266458  0.288962605548854  
2082.28840125392  0.288962605548854  
2082.28840125392  -0.00154523522316043  
2083.07210031348  -0.00154523522316043  
2083.07210031348  -0.156031363088058  
2084.6394984326  -0.156031363088058  
2084.6394984326  -0.254945717732207  
2085.03134796238  -0.254945717732207  
2085.03134796238  -0.156031363088058  
2085.81504702194  -0.156031363088058  
2085.81504702194  -0.106634499396864  
2087.38244514107  -0.106634499396864  
2087.38244514107  0.0169963811821472  
2087.77429467085  0.0169963811821472  
2087.77429467085  0.0849819059107358  
2089.34169278997  0.0849819059107358  
2089.34169278997  0.0911338962605549  
2090.12539184953  0.0911338962605549  
2090.12539184953  0.0788299155609168  
2090.51724137931  0.0788299155609168  
2090.51724137931  0.220928829915561  
2092.08463949843  0.220928829915561  
2092.08463949843  0.369300361881785  
2092.86833855799  0.369300361881785  
2092.86833855799  0.462002412545235  
2094.04388714734  0.462002412545235  
2094.04388714734  0.307478890229192  
2094.8275862069  0.307478890229192  
2094.8275862069  0.258021712907117  
2095.61128526646  0.258021712907117  
2095.61128526646  0.134439083232811  
2096.7868338558  0.134439083232811  
2096.7868338558  0.0849819059107358  
2097.57053291536  0.0849819059107358  
2097.57053291536  -0.00154523522316043  
2099.13793103448  -0.00154523522316043  
2099.13793103448  0.183896260554885  
2099.52978056426  0.183896260554885  
2099.52978056426  0.159167671893848  
2100.31347962382  0.159167671893848  
2100.31347962382  0.0417189384800965  
2101.88087774295  0.0417189384800965  
2101.88087774295  0.146803377563329  
2102.27272727273  0.146803377563329  
2102.27272727273  0.369300361881785  
2103.84012539185  0.369300361881785  
2103.84012539185  0.424909529553679  
2104.62382445141  0.424909529553679  
2104.62382445141  0.529975874547648  
2105.40752351097  0.529975874547648  
2105.40752351097  0.69059107358263  
2106.58307210031  0.69059107358263  
2106.58307210031  0.758745476477684  
2107.36677115987  0.758745476477684  
2107.36677115987  0.777442702050663  
2108.15047021944  0.777442702050663  
2108.15047021944  0.882388419782871  
2109.32601880878  0.882388419782871  
2109.32601880878  1.01206272617612  
2110.10971786834  1.01206272617612  
2110.10971786834  1.05548854041013  
2111.28526645768  1.05548854041013  
2111.28526645768  0.993365500603136  
2112.06896551724  0.993365500603136  
2112.06896551724  1.00603136308806  
2113.63636363636  1.00603136308806  
2113.63636363636  0.90108564535585  
2114.42006269592  0.90108564535585  
2114.42006269592  0.869722557297949  
2114.81191222571  0.869722557297949  
2114.81191222571  0.844993968636912  
2116.37931034483  0.844993968636912  
2116.37931034483  0.844993968636912  
2117.16300940439  0.844993968636912  
2117.16300940439  0.863691194209891  
2117.55485893417  0.863691194209891  
2117.55485893417  0.814234016887817  
2119.12225705329  0.814234016887817  
2119.12225705329  0.746079613992762  
2119.90595611285  0.746079613992762  
2119.90595611285  0.789505428226779  
2121.08150470219  0.789505428226779  
2121.08150470219  0.740048250904704  
2121.86520376176  0.740048250904704  
2121.86520376176  0.783474065138721  
2122.64890282132  0.783474065138721  
2122.64890282132  0.696622436670688  
2123.82445141066  0.696622436670688  
2123.82445141066  0.90108564535585  
2124.60815047022  0.90108564535585  
2124.60815047022  0.919179734620024  
2126.17554858934  0.919179734620024  
2126.17554858934  0.820265379975875  
2126.56739811912  0.820265379975875  
2126.56739811912  0.758745476477684  
2127.35109717868  0.758745476477684  
2127.35109717868  0.69059107358263  
2128.91849529781  0.69059107358263  
2128.91849529781  0.591797346200241  
2129.31034482759  0.591797346200241  
2129.31034482759  0.554704463208685  
2130.87774294671  0.554704463208685  
2130.87774294671  0.560856453558504  
2131.66144200627  0.560856453558504  
2131.66144200627  0.554704463208685  
2132.05329153605  0.554704463208685  
2132.05329153605  0.350723763570567  
2133.62068965517  0.350723763570567  
2133.62068965517  0.350723763570567  
2134.40438871473  0.350723763570567  
2134.40438871473  0.301326899879373  
2135.57993730407  0.301326899879373  
2135.57993730407  0.282750301568154  
2136.36363636364  0.282750301568154  
2136.36363636364  0.288962605548854  
2137.1473354232  0.288962605548854  
2137.1473354232  0.301326899879373  
2138.32288401254  0.301326899879373  
2138.32288401254  0.41254523522316  
2139.1065830721  0.41254523522316  
2139.1065830721  0.344571773220748  
2140.67398119122  0.344571773220748  
2140.67398119122  0.381664656212304  
2141.065830721  0.381664656212304  
2141.065830721  0.523823884197829  
2141.84952978056  0.523823884197829  
2141.84952978056  0.523823884197829  
2143.41692789969  0.523823884197829  
2143.41692789969  0.536188178528347  
2143.80877742947  0.536188178528347  
2143.80877742947  0.585585042219542  
2145.37617554859  0.585585042219542  
2145.37617554859  0.567068757539204  
2146.15987460815  0.567068757539204  
2146.15987460815  0.468154402895054  
2146.94357366771  0.468154402895054  
2146.94357366771  0.455790108564536  
2148.11912225705  0.455790108564536  
2148.11912225705  0.585585042219542  
2148.90282131661  0.585585042219542  
2148.90282131661  0.61037394451146  
2150.07836990596  0.61037394451146  
2150.07836990596  0.486731001206273  
2150.86206896552  0.486731001206273  
2150.86206896552  0.437273823884198  
2151.64576802508  0.437273823884198  
2151.64576802508  0.542340168878166  
2152.82131661442  0.542340168878166  
2152.82131661442  0.499095295536791  
2153.60501567398  0.499095295536791  
2153.60501567398  0.462002412545235  
2155.1724137931  0.462002412545235  
2155.1724137931  0.567068757539204  
2155.95611285266  0.567068757539204  
2155.95611285266  0.579433051869723  
2156.34796238245  0.579433051869723  
2156.34796238245  0.486731001206273  
2157.91536050157  0.486731001206273  
2157.91536050157  0.375452352231604  
2158.69905956113  0.375452352231604  
2158.69905956113  0.424909529553679  
2159.09090909091  0.424909529553679  
2159.09090909091  0.468154402895054  
2160.65830721003  0.468154402895054  
2160.65830721003  0.387816646562123  
2161.44200626959  0.387816646562123  
2161.44200626959  0.492882991556092  
2162.61755485893  0.492882991556092  
2162.61755485893  0.548492159227985  
2163.4012539185  0.548492159227985  
2163.4012539185  0.51145958986731  
2164.96865203762  0.51145958986731  
2164.96865203762  0.474366706875754  
2165.3605015674  0.474366706875754  
2165.3605015674  0.536188178528347  
2166.14420062696  0.536188178528347  
2166.14420062696  0.635102533172497  
2167.71159874608  0.635102533172497  
2167.71159874608  0.678528347406514  
2168.10344827586  0.678528347406514  
2168.10344827586  0.721351025331725  
2168.88714733542  0.721351025331725  
2168.88714733542  0.820265379975875  
2170.45454545455  0.820265379975875  
2170.45454545455  0.869722557297949  
2170.84639498433  0.869722557297949  
2170.84639498433  0.90108564535585  
2172.41379310345  0.90108564535585  
2172.41379310345  0.981302774427021  
2173.19749216301  0.981302774427021  
2173.19749216301  1.07358262967431  
2173.58934169279  1.07358262967431  
2173.58934169279  1.06151990349819  
2175.15673981191  1.06151990349819  
2175.15673981191  1.0307599517491  
2175.94043887147  1.0307599517491  
2175.94043887147  0.968636911942099  
2177.11598746082  0.968636911942099  
2177.11598746082  0.907117008443908  
2177.89968652038  0.907117008443908  
2177.89968652038  0.844993968636912  
2178.68338557994  0.844993968636912  
2178.68338557994  0.758745476477684  
2179.85893416928  0.758745476477684  
2179.85893416928  0.758745476477684  
2180.64263322884  0.758745476477684  
2180.64263322884  0.746079613992762  
2182.21003134796  0.746079613992762  
2182.21003134796  0.684559710494572  
2182.60188087774  0.684559710494572  
2182.60188087774  0.67189384800965  
2183.3855799373  0.67189384800965  
2183.3855799373  0.69059107358263  
2184.95297805643  0.69059107358263  
2184.95297805643  0.69059107358263  
2185.73667711599  0.69059107358263  
2185.73667711599  0.647165259348613  
2186.91222570533  0.647165259348613  
2186.91222570533  0.678528347406514  
2187.69592476489  0.678528347406514  
2187.69592476489  0.616405307599518  
2188.47962382445  0.616405307599518  
2188.47962382445  0.622436670687575  
2189.65517241379  0.622436670687575  
2189.65517241379  0.709288299155609  
2190.43887147335  0.709288299155609  
2190.43887147335  0.795536791314837  
2191.6144200627  0.795536791314837  
2191.6144200627  0.857659831121834  
2192.39811912226  0.857659831121834  
2192.39811912226  0.863691194209891  
2193.18181818182  0.863691194209891  
2193.18181818182  0.715319662243667  
2194.35736677116  0.715319662243667  
2194.35736677116  0.517611580217129  
2195.14106583072  0.517611580217129  
2195.14106583072  0.542340168878166  
2196.70846394984  0.542340168878166  
2196.70846394984  0.585585042219542  
2197.4921630094  0.585585042219542  
2197.4921630094  0.462002412545235  
2197.88401253918  0.462002412545235  
2197.88401253918  0.375452352231604  
2199.45141065831  0.375452352231604  
2199.45141065831  0.276598311218335  
2200.23510971787  0.276598311218335  
2200.23510971787  0.14059107358263  
2201.41065830721  0.14059107358263  
2201.41065830721  0.14059107358263  
2202.19435736677  0.14059107358263  
2202.19435736677  0.381664656212304  
2202.97805642633  0.381664656212304  
2202.97805642633  0.61037394451146  
2204.15360501567  0.61037394451146  
2204.15360501567  0.579433051869723  
2204.93730407524  0.579433051869723  
2204.93730407524  0.629071170084439  
2206.50470219436  0.629071170084439  
2206.50470219436  0.7708082026538  
2206.89655172414  0.7708082026538  
2206.89655172414  0.721351025331725  
2207.6802507837  0.721351025331725  
2207.6802507837  0.616405307599518  
2209.24764890282  0.616405307599518  
2209.24764890282  0.573220747889023  
2209.6394984326  0.573220747889023  
2209.6394984326  0.604342581423402  
2211.20689655172  0.604342581423402  
2211.20689655172  0.560856453558504  
2211.99059561129  0.560856453558504  
2211.99059561129  0.529975874547648  
2212.38244514107  0.529975874547648  
2212.38244514107  0.554704463208685  
2213.94984326019  0.554704463208685  
2213.94984326019  0.616405307599518  
2214.73354231975  0.616405307599518  
2214.73354231975  0.61037394451146  
2215.90909090909  0.61037394451146  
2215.90909090909  0.665862484921592  
2216.69278996865  0.665862484921592  
2216.69278996865  0.820265379975875  
2217.47648902821  0.820265379975875  
2217.47648902821  0.913148371531966  
2218.65203761755  0.913148371531966  
2218.65203761755  0.641133896260555  
2219.43573667712  0.641133896260555  
2219.43573667712  0.424909529553679  
2220.21943573668  0.424909529553679  
2220.21943573668  0.41254523522316  
2221.39498432602  0.41254523522316  
2221.39498432602  0.307478890229192  
2222.17868338558  0.307478890229192  
2222.17868338558  0.220928829915561  
2223.7460815047  0.220928829915561  
2223.7460815047  0.152955367913148  
2224.13793103448  0.152955367913148  
2224.13793103448  0.14059107358263  
2225.7053291536  0.14059107358263  
2225.7053291536  0.307478890229192  
2226.48902821317  0.307478890229192  
2226.48902821317  0.437273823884198  
2227.27272727273  0.437273823884198  
2227.27272727273  0.734016887816647  
2228.44827586207  0.734016887816647  
2228.44827586207  0.913148371531966  
2229.23197492163  0.913148371531966  
2229.23197492163  1.06151990349819  
2230.01567398119  1.06151990349819  
2230.01567398119  1.17249698431846  
2231.19122257053  1.17249698431846  
2231.19122257053  1.10494571773221  
2231.97492163009  1.10494571773221  
2231.97492163009  1.08021712907117  
2233.15047021944  1.08021712907117  
2233.15047021944  1.04282267792521  
2233.934169279  1.04282267792521  
2233.934169279  0.869722557297949  
2234.71786833856  0.869722557297949  
2234.71786833856  0.907117008443908  
2236.28526645768  0.907117008443908  
2236.28526645768  0.943908323281062  
2236.67711598746  0.943908323281062  
2236.67711598746  0.962605548854041  
2238.24451410658  0.962605548854041  
2238.24451410658  0.968636911942099  
2239.02821316614  0.968636911942099  
2239.02821316614  0.925814234016888  
2239.42006269592  0.925814234016888  
2239.42006269592  0.968636911942099  
2240.98746081505  0.968636911942099  
2240.98746081505  1.14776839565742  
2241.77115987461  1.14776839565742  
2241.77115987461  1.29010856453558  
2242.94670846395  1.29010856453558  
2242.94670846395  1.24065138721351  
2243.73040752351  1.24065138721351  
2243.73040752351  1.07358262967431  
2244.51410658307  1.07358262967431  
2244.51410658307  0.975271411338963  
2245.68965517241  0.975271411338963  
2245.68965517241  0.851628468033776  
2246.47335423198  0.851628468033776  
2246.47335423198  0.61037394451146  
2248.0407523511  0.61037394451146  
2248.0407523511  0.443425814234017  
2248.43260188088  0.443425814234017  
2248.43260188088  0.387816646562123  
2249.21630094044  0.387816646562123  
2249.21630094044  0.196260554885404  
2250.78369905956  0.196260554885404  
2250.78369905956  -0.0386308805790109  
2251.17554858934  -0.0386308805790109  
2251.17554858934  -0.0880579010856454  
2252.74294670846  -0.0880579010856454  
2252.74294670846  -0.063329312424608  
2253.52664576802  -0.063329312424608  
2253.52664576802  -0.063329312424608  
2253.91849529781  -0.063329312424608  
2253.91849529781  0.0231785283474065  
2255.48589341693  0.0231785283474065  
2255.48589341693  0.159167671893848  
2256.26959247649  0.159167671893848  
2256.26959247649  0.251869722557298  
2257.44514106583  0.251869722557298  
2257.44514106583  0.332207478890229  
2258.22884012539  0.332207478890229  
2258.22884012539  0.41254523522316  
2259.01253918495  0.41254523522316  
2259.01253918495  0.499095295536791  
2260.18808777429  0.499095295536791  
2260.18808777429  0.517611580217129  
2260.97178683386  0.517611580217129  
2260.97178683386  0.431061519903498  
2262.53918495298  0.431061519903498  
2262.53918495298  0.424909529553679  
2262.93103448276  0.424909529553679  
2262.93103448276  0.455790108564536  
2263.71473354232  0.455790108564536  
2263.71473354232  0.350723763570567  
2265.28213166144  0.350723763570567  
2265.28213166144  0.356936067551267  
2265.67398119122  0.356936067551267  
2265.67398119122  0.375452352231604  
2267.24137931034  0.375452352231604  
2267.24137931034  0.344571773220748  
2268.02507836991  0.344571773220748  
2268.02507836991  0.375452352231604  
2268.80877742947  0.375452352231604  
